q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,x_mm,y_mm,z_mm
4.972488005644166265e+01,-6.767711113255109012e+01,-6.221664329729223653e+01,3.105739639636840366e+01,-1.590070155039643964e+02,-1.071515085901334032e+02,-1.264600036108928407e+02,-1.369336256633286553e+02
1.292221612140508000e+02,-7.580439432911219910e+00,-5.776767000067568603e+01,-9.174135796006812882e+01,8.380468947781099587e+01,-1.061617109013590721e+02,1.300643734471972266e+02,6.744364008320999915e+01
1.131532564040484203e+02,9.680098222342593317e+01,-8.412156693989507517e+01,4.706723344235115292e+01,-6.022739151652599787e+01,-9.469068827755265261e+01,2.214286635448855520e+02,2.274236869904637501e+02
-5.824447670014147604e+01,3.972929556211806812e+01,-1.776160007796252671e+01,-3.104987640323842868e+01,-1.182855430952187277e+02,1.261602566761544182e+02,-2.038287886716245225e+02,1.314606297336040939e+02
-1.059151126776169889e+02,3.187900361878777744e+01,1.833981236025064732e+01,1.099033063277331621e+02,1.060758116408571823e+02,-7.525337327436827195e+01,-2.639147962225108017e+02,4.256646636926425344e+02
5.922249802003793206e+01,1.036871762646180173e+01,-4.246419611341417522e+01,-7.096400847706996728e+01,2.058440337365860273e+01,7.910328294443124264e+01,1.328155384208845646e+02,8.219451549269327018e+01
-1.792578500540388404e+02,-7.305758096819747038e+01,-5.893560038546740287e+01,9.486431252298351069e+01,4.672967599442480946e+01,1.334625736787641301e+02,1.728832080195570997e+00,-2.628728547426929936e+02
-7.090757446416253629e+01,-2.995170916591514754e+01,-8.115816744160352414e+01,-8.434760610341993470e+01,1.499866449209901589e+02,3.844307827220593765e+01,-1.110644693663030012e+02,1.150294900524809805e+01
3.454003402835715519e+01,-9.609122873009589227e+01,-8.635886316014438080e+01,-8.620852530522338952e+01,-3.110512887462451204e+01,-2.935166051970261947e+01,-2.020304806429329858e+01,-4.342065406526815963e+01
-1.558857643439982610e+02,3.608429396651970933e+01,-1.001970488034812945e+01,-3.118064302128961174e+01,1.794557387454234458e+02,-2.286474383201182548e+02,-1.023471263788909056e+02,1.322208326283951294e+02
1.426385018589093079e+02,9.582147117359667732e+01,3.243821319112370816e+01,2.051423753442668385e+01,1.037833067155145841e+02,3.256137072493905293e+01,-2.486039444380122632e+01,4.906003657178758885e+02
-7.693992978028245489e+01,-9.057281840149421726e+01,9.222710233958162007e+01,6.581081839812918588e+01,-9.178369928906842290e+01,6.086762117442254549e+01,-2.623912409580055964e+02,-9.965705148435466754e+01
1.444925325358615282e+02,4.426771712539249393e+00,3.243784870723538916e+01,-8.945362046110544441e+01,-9.474385880395720960e+01,-1.409793245873613898e+02,1.005873001170828900e+02,1.264847921579819143e+02
-1.606814728676534969e+02,6.572046446118503127e+01,3.940927620724716007e+01,8.887944726942819784e+00,-6.761982303970772534e+01,-1.371674683904602148e+02,-4.808516378788451107e+01,4.457814959741299958e+02
1.363487906404147907e+02,-2.636574767514429141e+01,4.103588488839162096e+01,1.071396384958100327e+02,7.558350623437161175e+01,-2.877794564660316610e+02,2.745395502379124650e+02,1.409137576041554780e+02
4.583985240052797394e+01,7.562133595452641543e+01,4.537197596429132318e+01,8.021591478020607724e+01,-8.178076488417502787e-01,-5.954523462554639224e+01,-6.131698282270910028e+01,5.073810580166817203e+02
-1.571198713249291359e+02,-2.758966023804610757e+01,-9.804886237744683797e+01,4.905750445770920010e+01,5.952611489682624324e+00,6.915109298328319198e+01,2.918230704874825676e+01,-1.214341333291478122e+02
8.336311718219428712e+01,6.174896943123405890e+01,-2.304818680315342760e+01,2.469118720486163454e+01,1.623214346573254829e+01,3.569401128041361915e+01,3.067646424535098504e+02,2.779402676648746819e+02
-7.636835617655779629e+01,-8.614783783100359926e+01,1.525334433010056046e+01,-4.132325513532179428e+01,8.753660230660591424e+01,-1.451375511893350279e+01,5.984803100685421384e+01,-1.456366177122475278e+02
1.502185891752625935e+02,-2.077998347589785055e+01,1.077390492122066235e+01,-1.617843364015983809e+01,1.299816004108980678e+02,-2.060062702926335589e+02,1.178921607379939758e+02,-9.565823671779450876e+01
-1.939138638907354562e+01,7.031041160898121234e+01,-9.760033053460219321e+01,-2.123459471236724028e+01,1.504225982336030825e+02,8.327899030893877352e+01,-2.931309028885939938e+01,9.685434170822003352e+01
1.046960317780576020e+02,-1.644583792435750524e+01,-7.692073376836872001e+01,9.399690496037391085e+01,-8.422112483008049821e+01,-3.650123279247485186e+01,1.391736934256240943e+02,-2.214694754503815091e+02
-2.179146445265138254e+01,-4.193536428027724128e+01,-8.368386710426095476e+01,-7.070556710956294921e+01,-4.964065996952544424e+01,6.200359577137676581e+01,-2.478895503910120723e+01,2.303146931717321877e+00
6.247492671554317667e+01,-5.762793819799725270e-01,1.220001805838758457e+01,-1.490111411980866762e+01,-1.766590302598179392e+02,1.373130970912857833e+02,2.634944106268656583e+02,1.760702925995133228e+00
-1.622571275477561699e+02,1.002540512461945355e+01,5.570171752692567679e+01,-6.439403581428209122e+01,5.539039225066491667e+01,-2.095374425211219886e+02,-6.704472812159399098e+01,1.371383301183685148e+02
1.089513701223417002e+02,-6.048342367056644520e+01,8.875112427515182389e+01,1.203141339098716287e+02,1.778658603479658495e+02,-9.031543587790999084e+01,2.630200589898850581e+02,1.495096558811709144e+02
1.696970751834317070e+02,7.208792347694171099e+01,1.580516067311110362e+01,5.895911378708015604e+01,-1.118695098682864142e+02,-1.236213583900155157e+02,2.247232742320452559e+01,5.135462405403327466e+02
-1.180597572873639081e+02,6.563352328886972487e+01,-3.941181981977059934e+01,-2.206898711858585216e+00,4.309130855250398895e+01,-1.189808167402013623e+02,-2.232084493224380140e+02,1.941790772309770432e+02
-1.495260872136401815e+02,6.890461476435123700e+01,-3.457055049934547242e+01,-9.479219670855457025e+01,2.211705200604089327e+01,-5.744701735286498945e+01,-3.380365717231415346e+01,2.710531242595563413e+02
-3.226750773736611677e+01,1.802421571822151236e+01,5.473340085368991481e+01,6.572124162469813768e+01,-8.842955665891162198e+01,2.378257497560553588e+02,-1.501584952378396736e+02,3.940454308404202948e+02
-6.722530112727247342e+01,-6.935023079476141561e+01,-9.532460067821334349e+01,-8.370979065120576479e+01,3.594973672776038143e+01,1.267207005958618282e+01,-3.018296635809416273e+01,-3.504584049297370285e+01
1.713754266583370054e+02,2.810903736778044504e+00,-1.638173228974153517e+01,9.772354340352302415e+01,-1.038972988488136053e+02,-4.287372094679358838e+02,6.502850390406729275e+01,6.310057207975086158e+01
1.265084414361486438e+02,3.435131006503036133e+01,-7.728319762450840358e+01,-1.102172292322555336e+01,4.140588284985534528e+01,-7.978269144381835076e+01,1.077869038812881968e+02,1.363976926686285651e+01
9.196446343700154102e+01,-6.343231650391686571e+01,5.916349398439845686e+01,-6.611504522176481657e+01,5.909862458755725356e+01,-3.315484871834913250e+00,9.666194005306256543e+01,-9.228224361526045527e+01
1.749732494557285349e+02,3.262308638604088173e+01,-8.406680011498505678e+01,9.756198600712937719e+01,-1.777719613745792628e+02,-3.195005537325267255e+02,2.810299441978331458e+01,-1.917728955738461138e+01
-8.207442043576538993e+01,9.692732194033169435e+01,-6.726594674438530319e+00,-4.983247889857624102e+01,-1.752159418224438525e+02,9.004373059965484316e+00,-6.467890331324112196e+01,3.106493060664244013e+02
7.668111899870694970e+01,-9.243160416864486706e+01,4.285036751886076445e+01,9.027049908317391669e+01,-1.713425441321581957e+02,4.053850554044288401e+01,1.712378762261723182e+02,-2.671785119750138620e+02
-1.635331874636041505e+02,7.664086451779181175e+01,5.453297672157577836e+01,-1.029476632815674009e+01,1.783670206603917450e+02,-4.806083562837081757e+01,-1.420599238070588655e+01,4.374829640633672057e+02
-1.622826383406496120e+02,2.557990083128191827e+01,4.089828709406415896e+01,-7.281031981571396727e+01,-1.297787892389094395e+02,-1.787585785333503736e+02,-5.710882938403629794e+01,1.793354565431385481e+02
-9.385096892367957366e+01,7.651245826533829586e+01,-5.481024757097620892e+01,-9.246476932625948564e+01,-5.345200692338279680e+01,-3.523534474471576416e+00,-5.234515416766916474e+01,2.695657635418197060e+02
-1.586639687246685071e+02,-9.762355018867182821e+00,3.354008586682346049e+01,-5.284882899659052669e+01,9.770027626330193016e+01,-2.133344714494336642e+02,-8.333022446997247812e+01,2.315223254182731694e+01
1.598039260382657858e+02,-2.888674766596685117e+01,-3.043028588164119697e+01,1.668969552359904185e+01,6.074011538949125111e+01,-1.181636787273815798e+02,4.346657586380060678e+01,-1.976586980359276708e+02
-1.128780893711103914e+02,4.421409683855799244e+01,-1.237766353812017428e+01,9.664768115889449973e+01,-9.304499299583123673e+01,-1.333516457627030718e+02,-3.160246504641146430e+02,3.745261570226005574e+02
-1.298695480840098924e+02,2.579964975790520043e+01,-8.877141020116005166e+01,-7.465765137065639578e+01,1.764659114854529207e+02,-7.811811505334847539e+01,-9.352918791692860623e+01,1.357106594632010115e+02
-5.117732007147168360e+00,9.605719195857224690e+01,7.092663661624453653e+01,6.773487443498777338e+01,1.258516990311838981e+02,-2.686501331082837396e+02,2.406019254163583199e+01,3.701779238244631074e+02
-1.260787379913786310e+02,-4.528458537481029111e+00,6.011399858913711114e+01,-8.968228157238689846e+01,-8.890516369576975819e+01,-9.925640661352522898e+01,-1.362206634489618295e+02,1.067244676514904285e+02
-1.613005475770050907e+02,6.068348913219693941e+01,-3.928224037301141180e+01,8.772297722669540576e+01,6.685034681881006691e+00,-3.226612072929868873e+02,-1.092113562510421616e+02,3.390655219228626720e+02
-1.346633277848968078e+02,4.539613119854314505e+01,-7.214216897716497101e+00,-8.199744052025279473e+01,8.818060928698230327e+01,-9.696950196917495646e+01,-9.811584419758904119e+01,2.143870599876796632e+02
-1.142777023603799051e+02,-2.449681338931063124e+01,-8.421813855019817652e+01,3.290160934095513312e+01,3.201775156423411772e+01,1.300469817784496485e+01,2.883212547932939174e+01,-1.356538224392904795e+02
1.349122821768465883e+02,-1.889760798728603675e+01,2.063338678768855061e+01,-5.816915973903108750e+01,9.239662091014412226e+01,-1.341275466909439160e+02,1.345388658400041777e+02,-1.505269564215224420e+01
8.841970558121647628e+01,-6.769443308256029468e+01,6.349508549855022466e+01,1.179569811945484901e+02,1.067889221595486333e+02,9.082776194113677093e+00,3.292252169884532123e+02,-1.979927457456938100e-01
-3.856509837227719117e+00,-1.059628756105003902e+02,-7.133800571936180290e+01,-8.998091584247437424e+01,-8.014800168987852658e+01,-6.220957708401357422e+01,4.193586518658241502e+00,-4.856024812905305055e+01
3.147968636356256411e+01,5.460343270038831065e+01,9.198837414944057400e+01,5.057228108439804259e+01,1.365973765868106398e+02,-6.185520281415220722e+01,-3.787475814337456370e+01,4.402168646551416487e+02
1.314197127407977632e+02,8.664543482678587338e+01,7.110082819603167081e+01,7.212428215322125880e+01,-9.600696966557521250e+01,1.520028993953657164e+02,-1.722939110525367710e+02,4.025778332187730939e+02
-6.507039782411867179e+01,1.624794740078944244e+01,-3.031041942468117156e+01,6.308493129494422647e+01,-2.939485902576240051e+01,1.668342960184618562e+02,-3.589280271810403065e+02,2.568168419006359215e+01
-1.284347979616909186e+02,-3.229367398968553005e+01,5.520411249265544029e+01,-5.682068764771851477e+01,1.223154782895736048e+02,-1.233240435528939969e+02,-1.554022392456945738e+02,-3.066741968018682485e+01
1.296652941684205871e+02,-4.694011046842016555e+01,1.702690288744889813e+00,-5.314142982631577183e+01,-8.878473018975851971e+01,-5.342297750098617826e+01,6.442765422740619385e+01,-9.872757641574020226e+01
8.457522510241659575e+01,-1.576731022887430811e+01,-2.506329211507808452e+01,1.704934522571008415e+00,1.179234406899370811e+02,1.726269567157711649e+01,1.817812489649260783e+02,-1.386407942064302290e+02
-1.132857286562594794e+02,-1.796097147194895172e+01,6.634686503821856718e+01,-6.529091203771587004e+01,-1.673575356285132614e+02,-8.362464808187651499e+01,-1.943074698256777424e+02,4.208614274464548544e+01
-1.069939823800896761e+01,4.371300016448213910e+01,-4.618328171467861409e+01,-1.262599681132527962e+01,1.283005402496347642e+02,2.257360137029027101e+02,-4.265080710461032965e+01,7.994371264046263548e+01
9.490729456891671134e+01,7.365322179359125698e+01,-6.745435980128587516e+01,1.108964705495691305e+02,1.387967201968519362e+02,-2.652972458999776961e+01,3.089935965448565298e+02,3.310989319612298800e+02
-1.662050708113824271e+01,-7.558669017510307242e+01,8.589888210445650429e+01,-6.507201606418240658e+01,4.022380731785034413e+01,7.650230908481482572e+01,-2.283614686975725050e+01,-9.756238986332417085e+01
-1.270918635592237962e+02,-6.733740603547570913e+01,-1.442456911471398939e+01,6.951139007549244297e+00,-1.582238053767818542e+01,2.663772799726020679e+01,3.523178809737265738e+01,-2.243890333269342250e+02
-1.571208482827391890e+02,9.993656641880170355e+01,-9.278000759160097743e+01,-5.341056414201337788e+01,7.341130557637890774e+01,-2.486020635377471422e+01,-1.049070392028132659e+01,1.873499581142160082e+02
1.618497090647896357e+02,-8.721697392309999941e+01,-5.737593067556844062e+01,3.314109630517961591e+01,1.631475229109958036e+01,2.247575766605348520e+02,-7.368051725398288454e+01,-9.260219388984172895e+01
6.301863520553385456e+01,-7.833509277141016014e+01,5.569789201992259109e+01,-1.373531546786125546e+00,-1.385080270756478455e+02,5.309392681411115689e+01,1.042865364067752125e+02,-2.279316664673488617e+02
4.308715085920965748e+00,-6.044928574232819329e+01,-3.936413127568119563e+01,8.716677858400225887e+01,9.022568311384372919e+01,2.346329423887684129e+01,1.767803104236195910e+00,-3.089032986265428917e+02
6.581379882738241349e+01,-1.901468372150840480e+01,9.325424912019846602e+01,5.459635828907056521e+01,-7.792997755820539396e+01,1.195839121022942493e+02,2.662577545574885107e+02,2.790396525719492615e+02
-8.477090884047395036e+01,-7.840490535101672265e+01,6.146355811380814771e+00,-3.364422009331812546e+01,-1.040002169943179808e+02,-4.427611794164061365e+00,4.837910392703983575e+01,-1.575431753828094372e+02
8.832661265783599447e+01,-6.043278974954546356e+00,5.499360122534659467e+01,9.336934743006995063e+01,-1.731523870113764190e+02,9.794486647387870448e+00,3.352619932708167312e+02,3.041062468351337884e+02
-1.100527130993318110e+02,3.695958064645094510e+01,-8.632727310571776513e+01,9.651355497821859331e+01,-9.883539174443177444e+01,-1.096292870410899525e+02,-3.003439423010952396e+02,-4.205868637464448057e+00
3.115221525691225679e+01,-3.943114330356962682e+00,-4.417779329082428319e+01,-6.518475490372594550e+00,9.348068209332848255e+01,1.289059441842037472e+02,7.792134980390989085e+01,-9.443009732016686542e+01
-1.556040677949196720e+02,-9.198819960032946597e+01,7.967869403136788264e+00,-7.342576333260670651e+01,4.464279517323470259e+01,3.651069458888885322e+01,1.655886018048023800e+01,-8.189790277817282060e+01
-1.028219792925885940e+02,-5.460465332080903522e+01,-3.630964626150625918e+01,1.018688519113363498e+02,-1.703082614257122600e+02,-2.526425014015406845e+01,-1.110038938865960603e+02,-3.032369220887093206e+02
1.749312768529876507e+02,-4.236929648668198922e+01,2.176663736464870169e+01,9.694652729385154544e+01,4.374341601491974529e+01,-3.827120145820583161e+02,3.394556715216035059e+01,-8.607617190223405146e+01
1.282948999838256441e+02,-1.218907594353474622e+01,6.017346245315650322e+01,-5.461921848604788465e+00,1.779919942590075266e+02,-2.126129102722253776e+02,2.692639121305028311e+02,8.550921314278748753e+01
-8.664814344836287319e+00,1.840373516066031812e+01,-3.171314944191783525e+01,3.205373935203982683e+01,-1.320157689640930698e+02,3.338476133863964037e+02,-5.087606498187096093e+01,-4.885854611532266745e+00
1.613360005041348586e+02,-9.449516932261423108e+01,2.167858182469943529e+01,-9.052421454198943707e+01,-1.418559568833054527e+02,5.305397510518364612e+00,-1.792063325536378926e+00,-7.110797328690362917e+01
1.329182602156926691e+02,9.083179142994751487e+00,-5.067056129376651086e+01,1.917062325173318982e+00,-1.501752554183030952e+02,-1.254915380716797131e+02,1.349586983329106431e+02,-7.159309084712599258e+01
-9.222850906540963933e+01,9.343782895497778895e+01,7.954025348995884315e+00,-6.699265239386463122e+01,1.210129213145817744e+02,-1.358056262238928724e+00,-3.489851210135591941e+01,3.002802022285835619e+02
1.657828098835714741e+02,2.886446164552648952e+01,4.965974296819680944e+00,4.365611746645529934e+01,6.137045817385438795e+01,-3.786360535698303238e+02,9.593053364851314768e+01,2.351649238316616106e+02
6.250938413285575734e+01,-9.392172750308874640e+01,8.793708843594973246e+01,-6.210811940244553853e-01,1.271382521338007905e+02,5.692817652116878691e+01,1.094017541985631681e+02,-1.991903347963524311e+02
9.020213877737904795e+01,-4.611805340415457977e+01,7.603451625352235510e+01,1.132930488553259920e+02,-7.690621789580706036e+01,-1.121126239918919021e+00,3.177793799567131714e+02,1.699639964161961529e+02
-7.907602022884313442e+01,-4.106471093037080777e+01,7.625516593756839256e+01,8.995452535519925163e+01,-1.757208503212913513e+02,6.606294682390375783e+01,-3.422884486745255117e+02,1.621693682882371945e+02
1.365328060278078510e+02,-5.319095739716317439e+00,1.357889438383089953e+01,4.757528779369661720e+01,8.089406090905583824e+00,-3.003647418079431191e+02,2.847088192144151435e+02,3.727354587925427154e+01
-3.947600523464689104e+01,-7.784756826876815694e+01,1.659510067786916920e+01,1.115644388876562232e+02,1.333163701954319436e+02,1.591248564193247717e+02,-1.310605245378934569e+02,-2.654257449067264361e+02
-1.783485892473896968e+02,-1.483281663894632629e+01,1.408275143535161078e+01,-4.319710610483826940e+01,-8.649442752646081090e+01,-2.114309236575108741e+02,-6.095667476691215114e+00,-3.274210594594101309e+01
3.007453695054172726e+01,9.588266625215777594e+01,-7.542187642415069604e+01,-7.249212362882784078e+01,1.138536538304052783e+02,1.825967210812450503e+01,1.057392281134730183e+01,2.326192875364678230e+02
-7.772797026062386294e+01,-8.904261680077854635e+01,6.405728638207907011e+01,1.190894288013470828e+02,-3.470016622605939460e+01,5.723243074246340001e+01,-2.631086594921835626e+02,-1.077504039176402415e+02
1.598172984775373493e+02,-3.009037503881904740e+01,5.510446439822837306e+01,-8.115014204811727438e+01,2.950733827608303272e+01,-1.535551408620016787e+02,5.644466047293895627e+01,1.527466764437134827e+01
-1.052156407795820741e+02,6.340212728457294133e+01,-2.576444181056831439e+01,2.818315849431974129e+01,4.277239323176809194e+01,-8.107078455251325977e+01,-2.980684446873726188e+02,2.828642223417438117e+02
1.785801167977032264e+02,9.786363130788066655e+01,-8.314897023898353723e+01,-2.252608511042865302e+00,4.781665079101713900e+01,-1.517268439475146806e+02,3.760809456952965313e+00,1.703143581642406161e+02
-1.204650910083288551e+02,-7.700832095016637879e+01,-3.709408882531559470e+01,-5.202061921021410740e+00,-7.816558621134139173e+01,7.100160144990461220e+01,1.207049105881606579e+02,-1.225578429017682822e+02
-1.057644073360175980e+02,-4.615898178491323023e+01,-7.972030276154278283e+01,1.906196473389999824e+01,-1.090339537283038851e+02,2.827586343595624996e+01,1.001622350069396816e+02,-9.347038289287003465e+01
-1.433697788404599009e+02,-5.360772955929311934e+01,-7.885563788617287173e+01,7.081659808217608543e+01,4.248172518502798312e+01,9.869786577720903153e+01,7.338030792746759801e+01,-1.959034326237465962e+02
-1.700938883424399819e+02,-2.235713530199744525e+01,-4.293524145665885783e+01,3.855535589636184568e+01,-1.326062944358107529e+02,-1.473771217963380877e+02,-2.573762495897089764e+01,-2.093371846641504703e+02
-7.930013733537124665e+01,6.400803764612172131e+01,-6.655758456862724870e+01,-8.496461912689284190e+01,-1.705834849410189520e+02,1.635442921806157202e+01,-8.655450811487878582e+01,2.333052405254024109e+02
1.199865015888640869e+02,8.197201361706763123e+01,7.140738374125686505e+01,-1.355053928611357605e+01,1.479273868370726177e+02,1.377964948811937518e+01,-2.388004381032406798e+01,4.273764774807017375e+02
1.454209419974774846e+02,-1.937029054878088630e+01,-9.558436072659100091e+01,-7.496344423747029850e+01,-9.415173421685753397e+01,-8.896370639453141393e+01,6.132397074218225441e+01,4.465122776176281150e+01
8.557426254562216172e+01,2.226892689269084258e+01,8.115825931703852802e-01,-9.766883241888193368e+01,-1.271512436208270458e+02,1.216473166229781100e+01,1.571717766146927033e+02,1.876611378044259766e+02
9.691531092834850369e+01,6.011370158331027369e+01,-4.527552335124937599e+00,-8.466927042687657945e+00,1.737236562988896367e+02,-3.122590842521326593e+01,2.574601255198427339e+02,2.752427130575856040e+02
-4.668470650859370608e+01,9.045605705601658997e+01,-7.702627254991425332e+01,-5.634881639411645438e+01,-8.668351062293902487e+01,3.803031200168518922e+01,-4.033521069353031407e+01,2.005095445486392123e+02
-6.587957094240812239e+01,4.780055649446845223e+01,-8.781665348459875986e+01,1.545580883141344941e+01,-1.292673859884976935e+02,6.798340887666607557e+01,-1.518335496882644406e+02,5.137795063828008324e+00
1.523838748510171399e+02,4.694927164351597071e+01,-1.143992412960990634e+01,-6.349901478192838056e+01,5.761321097421202353e+01,-1.491052136298952178e+02,7.800376246427845217e+01,1.905973514333742855e+02
-1.503443540491574026e+02,-1.595457435668116375e+01,4.667972779570897046e+01,1.203934956828082932e+02,1.531135083598907727e+02,-2.988040066096557439e+02,-1.701283642148981414e+02,2.519066946066481592e+02
8.428241915201499523e+01,-8.747292814679170192e+01,-5.043482188367671881e+01,9.274219816872721367e+01,-3.870908986939113561e+01,-1.965154464159451209e+01,-1.962736771999116456e+02,-2.465485260946278459e+02
-3.650947490071141033e+01,-9.992128609998711397e+01,1.843116297886878385e+01,6.604411097507895079e+01,-5.049933401032640745e+01,-3.204039463540586041e+01,2.371684545814251166e+01,-3.260487327963857638e+02
-1.170350193228512552e+02,6.427187336642504079e+01,2.008778757016494865e+01,5.238789121839985796e+01,-1.349519301170030872e+01,-7.861790516517578453e+01,-1.540634679043065489e+02,4.906627870123172670e+02
-1.244531005616371431e+02,7.564209968235203974e+00,6.538586958531107030e+01,-1.672962486994904907e+00,-1.792275732473244148e+02,-1.835098043272050177e+02,-2.674771986940631905e+02,2.260267789633492157e+02
-1.485561341531505946e+02,1.397928673360198104e+01,5.261008912022052186e+01,4.428075417953792225e+01,1.560404186328171363e+02,-2.858333287144008068e+02,-1.747739205078283078e+02,3.263267791552914900e+02
1.438876036605519175e+02,9.122336401855733357e+01,8.910534321154580084e+01,-1.474205773796469998e+01,1.134176446342312943e+02,9.755463754564208045e+01,-7.117040044444618729e+01,3.875903047066903468e+02
1.031932181664422501e+02,-1.213317384862067172e+01,-1.981921900111581181e+01,-4.421859144198141678e+01,-9.376381635567585704e+01,-3.520482522347559495e+01,1.501764923494014852e+02,-3.993059091874080480e+01
1.350504243850816692e+02,4.403515461972190792e+01,-2.527364219265962220e+00,-4.852453186493481496e+01,3.761131374463298016e+01,-1.484104615843337740e+02,1.481494675625245918e+02,1.829166129660133322e+02
6.488758803342111037e+01,7.897273203441210399e+01,-6.176837212551345857e+01,-9.161205269005455420e+01,6.137641469420287876e+00,2.006270790985644936e+01,4.280515358559719630e+01,2.678538243765891025e+02
-1.748670134923234514e+02,-9.064290189211638449e+01,-3.096606458129770090e+00,2.835034239230026287e+01,-8.413039018572084160e+01,1.301282019421780944e+02,1.168915106609586907e+01,-2.580160101499416783e+02
1.205118625042341023e+02,-4.062747004209423096e+01,-5.444233059416766451e+01,1.165648869309171687e+02,-1.523750653948880540e+01,-7.840856577616919765e+01,1.330483323382573531e+02,-2.700764749845948245e+02
-3.964562291211385059e+01,-1.932582898222723600e+01,-6.483598090696153804e+01,-1.474515868392829532e+01,-4.691698175349077360e+01,2.668186850637374619e+01,-2.210897114491088189e+01,-7.721837843275490343e+01
-1.230862210989353969e+02,4.335031030112659778e+00,1.354625646565115460e+01,-4.324200192488272876e+01,-9.655831668341448903e+00,-1.331416873057731607e+02,-2.043463395015888580e+02,4.351173952726190919e+01
-5.945869204591190282e+00,5.218919622472986930e+01,-2.463259345505666431e+01,8.669709679072113317e+01,1.743335721570520036e+02,3.472213426367990223e+02,-3.616280163458647934e+01,3.517048000526473288e+02
-1.692435093058227551e+02,-9.798146015097418626e+01,-2.128891206529826263e+01,4.014063188922068548e+01,-5.208386111459191170e+01,2.199523662241875854e+02,4.178507728728343551e+01,-2.078154293337742331e+02
1.065983349744654447e+02,-2.318159125082402738e+00,-9.406189361229766632e+01,6.578770096487170349e+01,1.482681186560475339e+01,-2.120547342773816979e+01,7.113989729607678214e+01,-1.643058299583824464e+02
1.151651669780270595e+02,-9.693182380519004937e+00,6.538900694656192059e+01,4.823170079091059392e+01,-1.359265438147333498e+02,-1.561166048944808153e+02,3.322888887674194507e+02,2.327972657434909820e+02
-1.230262778057983439e+02,1.482074572209405972e+01,-5.788562054184205863e+01,-3.641609851340358972e+01,-7.190314801775387821e+01,-7.262011756153202668e+01,-1.117129730340386686e+02,1.790947000829260816e+01
-8.746434212331033109e+01,4.947053835555422552e+00,-2.515258915636050574e+01,6.392284762267291853e+01,-1.450043954706728755e+02,1.718395078362549100e+01,-3.880353904173504702e+02,-2.898039350622769916e+01
-1.555636462398279036e+02,-4.012724861129944998e+01,3.571323675815386878e+01,-8.306694176064766566e+00,-5.332094927006509977e+01,-2.196745174668527056e+02,-9.981689166374283673e+01,-1.370546906812363375e+02
-1.575738291191322560e+02,-9.415361993715364974e+01,4.446467605423808322e+01,9.872771269311999731e+01,6.053029393436506211e+01,-1.705866171629718906e+02,-7.040190266905320016e+01,-2.536341323562930654e+02
-5.211794544903943915e+01,2.554439961812988713e+01,-1.312685596237687946e+01,-1.041069653689550023e+01,1.480148381168332321e+02,1.801363423673357715e+02,-2.315448986715013291e+02,7.324738410914753217e+01
9.464262860735175309e+01,-1.054820259688365809e+02,-8.060399629020847101e+01,6.929691422515489307e+00,-5.380590636170909136e+01,1.563602986837770814e+01,-1.925454391487771773e+02,9.882128667581893922e+01
-6.141964792262987771e+01,-5.197220954856725683e+01,-9.072543905275206555e+01,5.279192438861340975e+01,1.173633357827404211e+02,-7.327369342712513856e+01,1.345031850674543534e+02,-1.114308964394010957e+02
1.057545864997036347e+02,4.731781815296469063e+01,2.347348601114607902e+01,-6.402602743450765388e+01,-1.369819979876672846e+02,-4.661773803493073842e+01,1.652433973571789352e+02,2.314003938328406207e+02
1.755670335990196236e+02,6.399053092128681897e+01,-2.915171563721554548e+01,7.691731538555211500e+01,1.637192744262763426e+02,-3.129986065677853730e+02,2.426509521583319895e+01,3.798848964901132490e+02
3.482975176963617514e+01,-9.002518574369504734e+01,4.400489704081363129e+01,-3.286817606853860241e+01,8.660677185961543501e+01,-2.007234409724952684e+01,-1.396610582260786515e+01,-1.869741029636559233e+02
1.432700482772082751e+02,-3.352165350246566788e+01,-8.181416667088629424e+01,-5.841999699404706092e+01,-1.374342904688322733e+02,-4.250487662507716635e+01,3.171673675278937310e+01,1.147039305379014706e+01
-1.681300888443743133e+02,-3.471037544180244083e+01,-1.016863541799120867e+02,-5.956227473364999980e+01,-1.714558575238945082e+01,-5.581480723784910225e+01,-1.173141531953899630e+01,3.661309674796746094e+01
7.093470518705112227e+01,6.624380023660543770e+01,1.394109214908856131e+01,-3.847769478435552770e+01,-1.098039133823670142e+02,5.757342976523678146e+01,1.665884174385199117e+02,2.982535406888500233e+02
9.884718631924306464e+01,8.995021257573588969e+01,3.947038627164957347e+00,6.316380288222762829e+01,2.456156419532436530e+01,-6.305658311261942650e+00,4.051136706751819361e+01,5.319036822043650545e+02
9.689603230297785785e+01,6.349301161661395554e+01,7.002674556589630583e+01,3.135027931312768601e+01,1.315588030799672197e+02,-1.541839209938586919e-01,1.274847472028660889e+00,4.802621606012536404e+02
1.620983733999481160e+02,-6.696527151520814414e+01,3.674074391269388684e+01,-8.547445740415696491e+01,-5.740799346523698432e+01,-6.972562008617883578e+01,2.252294765979072366e+01,-5.991747412579962884e+01
4.129504179470325198e+01,9.295972786765423734e+01,-6.973119021627348957e+01,4.136192005727212972e+01,-5.175666882259901058e+01,1.863469999834015027e+02,1.636812699026788209e+02,2.643493788176062367e+02
